Entity,Code,Year,Women,Men
Thailand,THA,1996,89.95507,159.03937
Thailand,THA,1997,82.596725,141.82343
Thailand,THA,1998,74.66965,124.30954
Thailand,THA,1999,60.392746,96.46778
Thailand,THA,2000,46.48787,71.97434
Thailand,THA,2002,48.09943,71.459854
Thailand,THA,2003,56.13511,80.54536
Thailand,THA,2004,51.20017,77.667
Thailand,THA,2005,46.310696,69.40941
Thailand,THA,2006,41.450424,62.427567
Thailand,THA,2007,45.61367,69.14007
Thailand,THA,2008,45.319744,69.6909
Thailand,THA,2009,42.515076,68.484055
Thailand,THA,2010,46.27131,74.436
Thailand,THA,2011,50.169827,79.68955
Thailand,THA,2012,50.499825,81.40045
Thailand,THA,2013,56.53134,91.52352
Thailand,THA,2014,58.53237,93.43549
Thailand,THA,2015,58.70267,95.00486
Thailand,THA,2016,63.14629,104.068985
Thailand,THA,2017,58.771793,98.393555
Thailand,THA,2018,56.278618,95.022896
Thailand,THA,2019,59.403774,102.21635
Thailand,THA,2021,54.29599,100.821014
Thailand,THA,2023,57.74833,106.067795
Trinidad and Tobago,TTO,1951,340.84277,424.14145
Trinidad and Tobago,TTO,1952,356.74457,428.8907
Trinidad and Tobago,TTO,1953,445.1377,517.0407
Trinidad and Tobago,TTO,1954,459.94058,527.0248
Trinidad and Tobago,TTO,1955,507.23312,593.9824
Trinidad and Tobago,TTO,1956,511.37595,656.83984
Trinidad and Tobago,TTO,1957,515.6857,637.84393
Trinidad and Tobago,TTO,1958,525.6371,590.3411
Trinidad and Tobago,TTO,1960,401.3275,542.0746
Trinidad and Tobago,TTO,1961,500.63397,603.74274
Trinidad and Tobago,TTO,1962,435.09912,594.5062
Trinidad and Tobago,TTO,1963,435.46762,663.8104
Trinidad and Tobago,TTO,1966,490.6857,760.5184
Trinidad and Tobago,TTO,1967,484.20697,1066.8243
Trinidad and Tobago,TTO,1968,569.6967,649.10406
Trinidad and Tobago,TTO,1970,616.7651,689.7468
Trinidad and Tobago,TTO,1971,595.58636,633.8648
Trinidad and Tobago,TTO,1972,576.06445,603.37445
Trinidad and Tobago,TTO,1973,555.2245,631.14246
Trinidad and Tobago,TTO,1974,495.99384,543.03094
Trinidad and Tobago,TTO,1975,507.9772,539.7242
Trinidad and Tobago,TTO,1976,489.1956,570.0016
Trinidad and Tobago,TTO,1977,474.25766,537.62994
Trinidad and Tobago,TTO,1978,425.53323,501.98337
Trinidad and Tobago,TTO,1979,426.66647,524.83655
Trinidad and Tobago,TTO,1980,477.15558,582.26874
Trinidad and Tobago,TTO,1981,440.55283,574.96277
Trinidad and Tobago,TTO,1982,439.20645,585.6748
Trinidad and Tobago,TTO,1983,431.82782,577.92426
Trinidad and Tobago,TTO,1984,369.48706,480.4646
Trinidad and Tobago,TTO,1985,346.29562,483.07605
Trinidad and Tobago,TTO,1986,356.46497,458.51166
Trinidad and Tobago,TTO,1987,372.20187,478.39975
Trinidad and Tobago,TTO,1988,363.17422,433.6141
Trinidad and Tobago,TTO,1989,350.49255,489.3873
Trinidad and Tobago,TTO,1990,316.73306,431.84686
Trinidad and Tobago,TTO,1991,332.73666,456.3948
Trinidad and Tobago,TTO,1992,335.3458,356.98303
Trinidad and Tobago,TTO,1993,337.5166,364.93445
Trinidad and Tobago,TTO,1994,341.90018,394.2652
Trinidad and Tobago,TTO,1995,335.7649,433.91235
Trinidad and Tobago,TTO,1996,334.6323,444.66837
Trinidad and Tobago,TTO,1997,327.11023,447.117
Trinidad and Tobago,TTO,1998,325.22568,461.6249
Trinidad and Tobago,TTO,1999,327.65546,453.8657
Trinidad and Tobago,TTO,2000,289.28323,414.16803
Trinidad and Tobago,TTO,2001,274.7949,416.7163
Trinidad and Tobago,TTO,2002,270.44238,398.22815
Trinidad and Tobago,TTO,2003,270.0383,403.9062
Trinidad and Tobago,TTO,2004,249.69768,379.2252
Trinidad and Tobago,TTO,2005,229.15599,374.82672
Trinidad and Tobago,TTO,2006,230.10268,341.06564
Trinidad and Tobago,TTO,2007,211.97673,308.21628
Trinidad and Tobago,TTO,2008,211.04755,327.92163
Trinidad and Tobago,TTO,2009,198.45033,291.77512
Trinidad and Tobago,TTO,2010,198.22586,302.931
Trinidad and Tobago,TTO,2011,170.81836,268.93332
Trinidad and Tobago,TTO,2012,178.54012,281.6868
Trinidad and Tobago,TTO,2013,174.0535,282.53433
Trinidad and Tobago,TTO,2014,185.80783,303.2062
Trinidad and Tobago,TTO,2015,182.41049,284.11435
Trinidad and Tobago,TTO,2016,180.78987,305.7935
Trinidad and Tobago,TTO,2017,170.36859,286.38754
Trinidad and Tobago,TTO,2018,171.02144,280.08856
Trinidad and Tobago,TTO,2019,181.61797,282.86136
Trinidad and Tobago,TTO,2020,157.46077,256.29102
Turkey,TUR,2009,162.037,217.52992
Turkey,TUR,2010,160.42468,212.23575
Turkey,TUR,2011,156.73917,211.38214
Turkey,TUR,2012,149.1405,203.3489
Turkey,TUR,2013,166.2724,228.95296
Turkey,TUR,2014,172.48506,234.45164
Turkey,TUR,2015,169.15721,235.51062
Turkey,TUR,2016,170.31532,236.35008
Turkey,TUR,2017,164.97005,230.21991
Turkey,TUR,2018,152.39175,212.09457
Turkey,TUR,2019,144.09505,203.0348
Turkey,TUR,2020,153.40019,227.9762
Turkey,TUR,2021,159.4872,226.8001
Turkey,TUR,2022,147.37805,210.94095
Turkey,TUR,2023,141.24478,200.61952
Turkmenistan,TKM,1981,438.0899,618.82935
Turkmenistan,TKM,1982,441.65952,623.7652
Turkmenistan,TKM,1985,454.15103,629.71674
Turkmenistan,TKM,1986,464.2441,628.726
Turkmenistan,TKM,1987,450.48587,637.601
Turkmenistan,TKM,1988,464.06784,645.36993
Turkmenistan,TKM,1989,477.314,662.96954
Turkmenistan,TKM,1990,443.08398,634.7414
Turkmenistan,TKM,1991,520.03723,739.2543
Turkmenistan,TKM,1992,543.806,749.06116
Turkmenistan,TKM,1993,633.115,777.48346
Turkmenistan,TKM,1994,728.82776,794.18646
Turkmenistan,TKM,1995,571.2165,784.0071
Turkmenistan,TKM,1996,598.13885,820.7493
Turkmenistan,TKM,1997,554.96155,761.5303
Turkmenistan,TKM,1998,541.97076,777.32947
Turkmenistan,TKM,1999,462.93417,674.3916
Turkmenistan,TKM,2000,491.80087,736.67426
Turkmenistan,TKM,2001,480.8515,698.8761
Turkmenistan,TKM,2002,519.9015,770.7859
Turkmenistan,TKM,2003,512.7808,764.2426
Turkmenistan,TKM,2004,508.34235,746.1141
Turkmenistan,TKM,2005,517.7015,772.004
Turkmenistan,TKM,2006,475.1706,717.442
Turkmenistan,TKM,2007,461.51636,704.26434
Turkmenistan,TKM,2008,452.05762,680.23627
Turkmenistan,TKM,2009,383.8976,587.7903
Turkmenistan,TKM,2010,373.12827,579.5931
Turkmenistan,TKM,2011,383.26135,562.9847
Turkmenistan,TKM,2012,383.80286,550.6786
Turkmenistan,TKM,2013,366.1441,556.32697
Turkmenistan,TKM,2014,360.75717,543.5895
Turkmenistan,TKM,2015,357.6779,523.5526
Ukraine,UKR,1981,457.4353,668.5499
Ukraine,UKR,1982,448.53696,663.1305
Ukraine,UKR,1985,486.41174,697.744
Ukraine,UKR,1986,434.75717,609.30634
Ukraine,UKR,1987,442.04315,625.9552
Ukraine,UKR,1988,445.6088,615.3023
Ukraine,UKR,1989,402.30875,580.4407
Ukraine,UKR,1990,372.32083,561.46387
Ukraine,UKR,1991,382.30667,591.35803
Ukraine,UKR,1992,387.1131,609.7593
Ukraine,UKR,1993,443.21198,675.9449
Ukraine,UKR,1994,467.27612,713.90607
Ukraine,UKR,1995,480.14584,758.5953
Ukraine,UKR,1996,477.1132,749.6633
Ukraine,UKR,1997,476.42526,741.5929
Ukraine,UKR,1998,464.48386,708.022
Ukraine,UKR,1999,476.10785,730.95685
Ukraine,UKR,2000,483.9795,755.9435
Ukraine,UKR,2001,475.24078,741.4743
Ukraine,UKR,2002,481.81277,785.49774
Ukraine,UKR,2003,494.6937,802.34845
Ukraine,UKR,2004,480.32242,803.8143
Ukraine,UKR,2005,488.19705,828.1676
Ukraine,UKR,2006,474.43182,801.2492
Ukraine,UKR,2007,464.3409,799.10065
Ukraine,UKR,2008,458.2128,789.23083
Ukraine,UKR,2009,439.1155,734.4678
Ukraine,UKR,2010,439.2888,723.6954
Ukraine,UKR,2011,408.7757,673.9607
Ukraine,UKR,2012,396.16464,662.26294
Ukraine,UKR,2014,397.60367,673.29724
Ukraine,UKR,2015,372.2481,637.90686
Ukraine,UKR,2017,341.89966,592.00214
Ukraine,UKR,2018,343.46677,602.30194
Ukraine,UKR,2019,337.12994,597.40515
United Arab Emirates,ARE,2018,148.82184,120.57517
United Arab Emirates,ARE,2019,139.80171,113.876205
United Arab Emirates,ARE,2020,94.87814,75.8525
United Arab Emirates,ARE,2023,83.527534,67.59738
United Kingdom,GBR,1950,436.83148,561.41266
United Kingdom,GBR,1951,455.22372,605.2763
United Kingdom,GBR,1952,417.6336,569.10504
United Kingdom,GBR,1953,406.83667,552.7117
United Kingdom,GBR,1954,407.31454,565.244
United Kingdom,GBR,1955,414.66074,571.32367
United Kingdom,GBR,1956,407.3349,570.31696
United Kingdom,GBR,1957,385.83438,544.38525
United Kingdom,GBR,1958,398.73914,563.3284
United Kingdom,GBR,1959,384.37518,543.5414
United Kingdom,GBR,1960,382.32785,549.578
United Kingdom,GBR,1961,386.79083,558.70984
United Kingdom,GBR,1962,382.87024,566.62
United Kingdom,GBR,1963,386.75253,580.43835
United Kingdom,GBR,1964,348.80548,532.743
United Kingdom,GBR,1965,355.40244,550.12067
United Kingdom,GBR,1966,353.4467,552.58514
United Kingdom,GBR,1967,334.64722,525.6405
United Kingdom,GBR,1968,348.8645,551.5641
United Kingdom,GBR,1969,341.44653,544.7336
United Kingdom,GBR,1970,332.0868,536.5254
United Kingdom,GBR,1971,322.9904,526.27496
United Kingdom,GBR,1972,331.9414,541.8378
United Kingdom,GBR,1973,325.61478,529.93243
United Kingdom,GBR,1974,319.52383,524.37665
United Kingdom,GBR,1975,309.66147,515.6269
United Kingdom,GBR,1976,308.6665,508.1698
United Kingdom,GBR,1977,294.54852,492.6391
United Kingdom,GBR,1978,294.263,498.87323
United Kingdom,GBR,1979,291.86816,495.85452
United Kingdom,GBR,1980,277.18848,474.73428
United Kingdom,GBR,1981,264.3063,452.96182
United Kingdom,GBR,1982,259.4949,443.39276
United Kingdom,GBR,1983,253.31067,436.76788
United Kingdom,GBR,1984,245.4548,423.23862
United Kingdom,GBR,1985,248.16211,425.3647
United Kingdom,GBR,1986,236.70245,411.0632
United Kingdom,GBR,1987,226.99954,390.11832
United Kingdom,GBR,1988,222.28972,377.11206
United Kingdom,GBR,1989,217.05377,366.36716
United Kingdom,GBR,1990,208.20416,352.6623
United Kingdom,GBR,1991,204.92126,351.0535
United Kingdom,GBR,1992,196.93828,337.43457
United Kingdom,GBR,1993,198.34091,337.2413
United Kingdom,GBR,1994,184.9019,312.76434
United Kingdom,GBR,1995,181.89465,308.50696
United Kingdom,GBR,1996,175.82805,297.30746
United Kingdom,GBR,1997,168.25446,281.99097
United Kingdom,GBR,1998,165.66545,274.82883
United Kingdom,GBR,1999,159.04514,263.87527
United Kingdom,GBR,2000,147.57968,246.36359
United Kingdom,GBR,2001,149.19833,244.56107
United Kingdom,GBR,2002,146.104,236.94753
United Kingdom,GBR,2003,142.22885,227.99927
United Kingdom,GBR,2004,130.43025,210.29773
United Kingdom,GBR,2005,123.09901,198.03342
United Kingdom,GBR,2006,114.65219,184.52586
United Kingdom,GBR,2007,109.19673,176.10236
United Kingdom,GBR,2008,105.982346,168.74646
United Kingdom,GBR,2009,98.12962,157.7541
United Kingdom,GBR,2010,94.53412,153.48108
United Kingdom,GBR,2011,82.68491,136.09956
United Kingdom,GBR,2012,83.76003,132.72676
United Kingdom,GBR,2013,80.67575,131.44437
United Kingdom,GBR,2014,76.06459,125.36586
United Kingdom,GBR,2015,77.04306,125.5296
United Kingdom,GBR,2016,73.12563,120.58104
United Kingdom,GBR,2017,71.203476,118.31599
United Kingdom,GBR,2018,70.811134,119.59129
United Kingdom,GBR,2019,66.25533,111.952446
United Kingdom,GBR,2020,67.76598,116.66572
United Kingdom,GBR,2021,66.45889,114.21491
United States,USA,1950,444.5276,624.5357
United States,USA,1951,437.76624,617.9528
United States,USA,1952,430.21967,610.4164
United States,USA,1953,426.53705,611.7822
United States,USA,1954,404.13907,584.8706
United States,USA,1955,408.4366,596.3577
United States,USA,1956,407.8573,599.1982
United States,USA,1957,414.1273,610.83295
United States,USA,1958,411.28128,610.4354
United States,USA,1959,399.83292,601.07074
United States,USA,1960,400.14578,609.59814
United States,USA,1961,387.69992,593.7469
United States,USA,1962,393.6716,602.68365
United States,USA,1963,394.48053,610.5433
United States,USA,1964,381.33746,591.11584
United States,USA,1965,377.4369,592.0735
United States,USA,1966,375.70013,592.3722
United States,USA,1967,362.65585,577.4192
United States,USA,1968,367.8706,585.9871
United States,USA,1969,355.6551,569.70856
United States,USA,1970,344.42603,555.51886
United States,USA,1971,330.91058,553.318
United States,USA,1972,329.68365,553.0416
United States,USA,1973,323.5418,543.5686
United States,USA,1974,306.80032,517.57806
United States,USA,1975,281.59686,484.90152
United States,USA,1976,275.16446,474.60504
United States,USA,1977,263.8713,458.48538
United States,USA,1978,258.71307,447.57803
United States,USA,1979,246.90677,427.35553
United States,USA,1980,249.88564,427.41455
United States,USA,1981,240.04283,412.06815
United States,USA,1982,232.79105,399.71783
United States,USA,1983,234.3796,398.15723
United States,USA,1984,225.88866,381.59015
United States,USA,1985,222.0759,374.3547
United States,USA,1986,216.73392,359.9129
United States,USA,1987,212.1477,349.1672
United States,USA,1988,209.06166,342.78824
United States,USA,1989,196.86165,321.55872
United States,USA,1990,191.58438,316.95117
United States,USA,1991,186.4676,307.5608
United States,USA,1992,182.42873,298.98798
United States,USA,1993,184.86578,301.02612
United States,USA,1994,180.38588,291.506
United States,USA,1995,179.46552,287.1055
United States,USA,1996,176.40002,278.88834
United States,USA,1997,172.1385,270.71936
United States,USA,1998,168.39017,259.9928
United States,USA,1999,167.36082,253.658
United States,USA,2000,160.73856,247.00528
United States,USA,2001,155.246,235.4254
United States,USA,2002,150.7265,229.33922
United States,USA,2003,145.351,221.36453
United States,USA,2004,136.14833,207.60312
United States,USA,2005,131.68005,201.5133
United States,USA,2006,123.756424,191.81216
United States,USA,2007,118.77277,186.06673
United States,USA,2008,119.60724,181.30647
United States,USA,2009,112.99817,174.7146
United States,USA,2010,110.47563,171.11958
United States,USA,2011,107.62344,166.37743
United States,USA,2012,105.41556,163.63257
United States,USA,2013,104.348206,164.06438
United States,USA,2014,103.48802,162.73419
United States,USA,2015,105.67853,164.31773
United States,USA,2016,103.71978,162.30363
United States,USA,2017,103.48522,162.42809
United States,USA,2018,102.237686,161.67973
United States,USA,2019,99.049095,157.01978
United States,USA,2020,103.46967,166.27773
United States,USA,2021,104.36661,167.6513
United States,USA,2022,101.38281,160.7736
Uruguay,URY,1955,267.52744,333.724
Uruguay,URY,1956,259.3469,339.4747
Uruguay,URY,1957,279.2232,350.82278
Uruguay,URY,1958,263.74493,348.51068
Uruguay,URY,1959,300.91013,404.5436
Uruguay,URY,1960,271.67078,374.70715
Uruguay,URY,1963,298.60568,407.05438
Uruguay,URY,1964,317.42596,429.91882
Uruguay,URY,1965,312.61072,443.48306
Uruguay,URY,1966,331.34653,445.50247
Uruguay,URY,1967,340.8877,469.5868
Uruguay,URY,1968,321.17096,457.1494
Uruguay,URY,1969,338.82837,487.79254
Uruguay,URY,1970,327.80655,464.63977
Uruguay,URY,1971,376.294,517.6867
Uruguay,URY,1972,357.22366,504.53934
Uruguay,URY,1973,339.2511,481.68738
Uruguay,URY,1974,367.15366,503.161
Uruguay,URY,1975,287.32013,417.0186
Uruguay,URY,1976,293.73984,446.77512
Uruguay,URY,1977,295.967,445.6041
Uruguay,URY,1978,288.95062,423.50397
Uruguay,URY,1980,290.745,412.7208
Uruguay,URY,1981,257.52533,386.11542
Uruguay,URY,1982,252.47362,378.59973
Uruguay,URY,1983,275.49472,397.228
Uruguay,URY,1984,274.11096,399.1392
Uruguay,URY,1985,253.03592,354.5206
Uruguay,URY,1986,252.41832,351.85205
Uruguay,URY,1987,266.32846,373.48697
Uruguay,URY,1988,269.93378,379.47174
Uruguay,URY,1989,249.30919,346.7038
Uruguay,URY,1990,220.02406,345.50992
Uruguay,URY,1993,204.50536,326.55438
Uruguay,URY,1994,187.53096,296.63654
Uruguay,URY,1995,187.00002,310.14368
Uruguay,URY,1996,181.0947,291.881
Uruguay,URY,1997,166.39232,270.55716
Uruguay,URY,1998,175.29353,277.25656
Uruguay,URY,1999,167.68144,266.45544
Uruguay,URY,2000,152.0625,255.26376
Uruguay,URY,2001,154.8477,249.09293
Uruguay,URY,2002,145.3052,243.81506
Uruguay,URY,2003,151.28033,257.04816
Uruguay,URY,2004,146.93939,244.02867
Uruguay,URY,2005,141.14616,234.28304
Uruguay,URY,2006,123.83935,225.58507
Uruguay,URY,2007,134.72285,228.87938
Uruguay,URY,2008,120.20468,204.87704
Uruguay,URY,2009,109.54292,198.92273
Uruguay,URY,2010,116.831245,201.48286
Uruguay,URY,2012,108.43871,187.76295
Uruguay,URY,2013,101.77722,177.74995
Uruguay,URY,2014,96.90589,170.75095
Uruguay,URY,2015,102.5559,178.4835
Uruguay,URY,2016,98.66624,181.27971
Uruguay,URY,2017,92.87634,167.0074
Uruguay,URY,2018,89.681885,166.74185
Uruguay,URY,2019,85.388275,160.77975
Uruguay,URY,2020,80.45041,144.89153
Uruguay,URY,2021,83.639694,155.65231
Uruguay,URY,2022,79.69963,147.83524
Uzbekistan,UZB,1981,370.7047,513.68585
Uzbekistan,UZB,1982,382.30374,538.8702
Uzbekistan,UZB,1985,391.8942,532.05774
Uzbekistan,UZB,1986,383.8082,509.04593
Uzbekistan,UZB,1987,383.62866,500.7109
Uzbekistan,UZB,1988,402.71475,536.8882
Uzbekistan,UZB,1989,394.38663,530.86554
Uzbekistan,UZB,1990,387.99423,546.69495
Uzbekistan,UZB,1991,419.6444,568.3628
Uzbekistan,UZB,1992,447.51956,588.94965
Uzbekistan,UZB,1993,496.49847,646.65814
Uzbekistan,UZB,1994,526.2529,695.5962
Uzbekistan,UZB,1995,521.16815,679.09607
Uzbekistan,UZB,1996,514.14056,671.5417
Uzbekistan,UZB,1997,488.38416,631.7833
Uzbekistan,UZB,1998,524.1562,672.49744
Uzbekistan,UZB,1999,482.62512,623.40674
Uzbekistan,UZB,2000,514.9786,657.8412
Uzbekistan,UZB,2001,500.73557,635.68585
Uzbekistan,UZB,2002,517.17676,653.5137
Uzbekistan,UZB,2003,494.46964,635.0626
Uzbekistan,UZB,2004,460.34906,605.382
Uzbekistan,UZB,2005,497.18448,648.9732
Uzbekistan,UZB,2009,445.12424,591.0737
Uzbekistan,UZB,2010,460.02457,609.38336
Uzbekistan,UZB,2011,463.1746,621.0566
Uzbekistan,UZB,2012,448.88736,623.2925
Uzbekistan,UZB,2013,433.7084,596.07263
Uzbekistan,UZB,2014,432.18094,597.2072
Uzbekistan,UZB,2015,413.59467,576.8321
Uzbekistan,UZB,2016,412.2312,570.7707
Uzbekistan,UZB,2017,410.88397,570.2034
Uzbekistan,UZB,2018,387.7,538.4721
Uzbekistan,UZB,2019,375.23416,522.92084
Uzbekistan,UZB,2020,551.1738,831.8549
Uzbekistan,UZB,2021,448.69852,619.9837
Uzbekistan,UZB,2022,466.46906,698.8116
Uzbekistan,UZB,2023,513.65656,697.8868
Venezuela,VEN,1955,196.1803,247.507
Venezuela,VEN,1956,207.65054,264.84583
Venezuela,VEN,1957,215.75778,270.10315
Venezuela,VEN,1958,209.97203,273.9024
Venezuela,VEN,1959,221.26021,271.4555
Venezuela,VEN,1960,213.52582,266.56476
Venezuela,VEN,1961,209.19615,259.60574
Venezuela,VEN,1962,214.92358,269.1949
Venezuela,VEN,1963,221.2222,272.7951
Venezuela,VEN,1964,224.12347,284.551
Venezuela,VEN,1965,220.53171,291.89532
Venezuela,VEN,1966,217.66525,290.9605
Venezuela,VEN,1967,236.16676,294.106
Venezuela,VEN,1968,252.51793,325.18716
Venezuela,VEN,1969,247.11964,333.51263
Venezuela,VEN,1970,234.56877,317.92154
Venezuela,VEN,1971,233.84785,300.03088
Venezuela,VEN,1972,243.70909,312.6692
Venezuela,VEN,1973,239.63144,309.70822
Venezuela,VEN,1974,252.10858,313.44696
Venezuela,VEN,1975,257.38293,328.04227
Venezuela,VEN,1976,270.82626,338.20193
Venezuela,VEN,1977,265.33533,323.47455
Venezuela,VEN,1978,262.99222,335.9973
Venezuela,VEN,1979,256.42783,305.2847
Venezuela,VEN,1980,268.16223,318.07773
Venezuela,VEN,1981,255.51607,307.16867
Venezuela,VEN,1982,256.69327,313.66806
Venezuela,VEN,1983,281.50638,357.77704
Venezuela,VEN,1985,228.48209,280.1328
Venezuela,VEN,1986,212.02121,265.10342
Venezuela,VEN,1987,230.81883,289.79288
Venezuela,VEN,1988,233.01785,293.57562
Venezuela,VEN,1989,216.00932,288.38885
Venezuela,VEN,1990,273.82922,364.05594
Venezuela,VEN,1992,271.74112,364.73105
Venezuela,VEN,1993,262.0663,352.29175
Venezuela,VEN,1994,269.50214,352.47256
Venezuela,VEN,1996,221.50684,315.61972
Venezuela,VEN,1997,208.56857,292.93237
Venezuela,VEN,1998,197.93704,296.57422
